CLIENTE;ENTREGA;FECHA;GESTIONES; PAGOS ; HONORARIOS TOTALES ;COSTO CAMPAÑA;RESULTADO GENERAL; PAGO 1 ; HONORARIOS X ACTIVACION ;RESULTADO POR ACTIVACION; CONVENIO ; HONORARIOS X PLAN ;COSTO GESTION;;
CREDITIA;CTIA-047B;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-047B;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-047DC;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-047DC;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-047DC;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-047DC;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-047DC;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-048;01/02/2022;2; $ -   ; $ -   ; $ 200,00 ; $ -200,00 ; $ -   ; $ -   ; $ -200,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-048;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-048;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-048;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-048;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-048AW;01/02/2022;3595; $ 1.135.448,00 ; $ 317.925,44 ; $ 359.500,00 ; $ -41.574,56 ; $ 834.201,00 ; $ 233.576,28 ; $ -125.923,72 ; $ 301.247,00 ; $ 84.349,16 ; $ 100,00 ;;
CREDITIA;CTIA-048AW;01/03/2022;1054; $ 619.300,33 ; $ 173.404,09 ; $ 105.400,00 ; $ 68.004,09 ; $ 286.512,00 ; $ 80.223,36 ; $ -25.176,64 ; $ 332.788,33 ; $ 93.180,73 ; $ 100,00 ;;
CREDITIA;CTIA-048AW;01/04/2022;353; $ 446.171,00 ; $ 124.927,88 ; $ 35.300,00 ; $ 89.627,88 ; $ 246.350,00 ; $ 68.978,00 ; $ 33.678,00 ; $ 199.821,00 ; $ 55.949,88 ; $ 100,00 ;;
CREDITIA;CTIA-048AW;01/05/2022;147; $ 73.699,00 ; $ 20.635,72 ; $ 14.700,00 ; $ 5.935,72 ; $ 23.000,00 ; $ 6.440,00 ; $ -8.260,00 ; $ 50.699,00 ; $ 14.195,72 ; $ 100,00 ;;
CREDITIA;CTIA-048AW;01/06/2022;77; $ 181.300,00 ; $ 50.764,00 ; $ 7.700,00 ; $ 43.064,00 ; $ 126.000,00 ; $ 35.280,00 ; $ 27.580,00 ; $ 55.300,00 ; $ 15.484,00 ; $ 100,00 ;;
CREDITIA;CTIA-048AWB;01/02/2022;21; $ -   ; $ -   ; $ 2.100,00 ; $ -2.100,00 ; $ -   ; $ -   ; $ -2.100,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-048AWB;01/03/2022;3; $ -   ; $ -   ; $ 300,00 ; $ -300,00 ; $ -   ; $ -   ; $ -300,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-048AWB;01/04/2022;2; $ 90.000,00 ; $ 25.200,00 ; $ 200,00 ; $ 25.000,00 ; $ 90.000,00 ; $ 25.200,00 ; $ 25.000,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-048AWB;01/05/2022;2; $ -   ; $ -   ; $ 200,00 ; $ -200,00 ; $ -   ; $ -   ; $ -200,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-048AWB;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-048AWDC;01/02/2022;12; $ 7.590,00 ; $ 2.125,20 ; $ 1.200,00 ; $ 925,20 ; $ -   ; $ -   ; $ -1.200,00 ; $ 7.590,00 ; $ 2.125,20 ; $ 100,00 ;;
CREDITIA;CTIA-048AWDC;01/03/2022;2; $ -   ; $ -   ; $ 200,00 ; $ -200,00 ; $ -   ; $ -   ; $ -200,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-048AWDC;01/04/2022;2; $ 7.590,00 ; $ 2.125,20 ; $ 200,00 ; $ 1.925,20 ; $ -   ; $ -   ; $ -200,00 ; $ 7.590,00 ; $ 2.125,20 ; $ 100,00 ;;
CREDITIA;CTIA-048AWDC;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-048AWDC;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-049;01/02/2022;1194; $ 142.765,00 ; $ 39.974,20 ; $ 119.400,00 ; $ -79.425,80 ; $ 142.765,00 ; $ 39.974,20 ; $ -79.425,80 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-049;01/03/2022;759; $ 120.173,50 ; $ 33.648,58 ; $ 75.900,00 ; $ -42.251,42 ; $ 73.340,00 ; $ 20.535,20 ; $ -55.364,80 ; $ 46.833,50 ; $ 13.113,38 ; $ 100,00 ;;
CREDITIA;CTIA-049;01/04/2022;297; $ 118.637,00 ; $ 33.218,36 ; $ 29.700,00 ; $ 3.518,36 ; $ 51.662,00 ; $ 14.465,36 ; $ -15.234,64 ; $ 66.975,00 ; $ 18.753,00 ; $ 100,00 ;;
CREDITIA;CTIA-049;01/05/2022;99; $ 39.373,00 ; $ 11.024,44 ; $ 9.900,00 ; $ 1.124,44 ; $ -   ; $ -   ; $ -9.900,00 ; $ 39.373,00 ; $ 11.024,44 ; $ 100,00 ;;
CREDITIA;CTIA-049;01/06/2022;43; $ 17.800,00 ; $ 4.984,00 ; $ 4.300,00 ; $ 684,00 ; $ 5.500,00 ; $ 1.540,00 ; $ -2.760,00 ; $ 12.300,00 ; $ 3.444,00 ; $ 100,00 ;;
CREDITIA;CTIA-049AW;01/02/2022;1451; $ 239.776,01 ; $ 67.137,28 ; $ 145.100,00 ; $ -77.962,72 ; $ 140.084,00 ; $ 39.223,52 ; $ -105.876,48 ; $ 99.692,01 ; $ 27.913,76 ; $ 100,00 ;;
CREDITIA;CTIA-049AW;01/03/2022;2079; $ 106.217,00 ; $ 29.740,76 ; $ 207.900,00 ; $ -178.159,24 ; $ 33.834,00 ; $ 9.473,52 ; $ -198.426,48 ; $ 72.383,00 ; $ 20.267,24 ; $ 100,00 ;;
CREDITIA;CTIA-049AW;01/04/2022;836; $ 183.858,00 ; $ 51.480,24 ; $ 83.600,00 ; $ -32.119,76 ; $ 86.008,00 ; $ 24.082,24 ; $ -59.517,76 ; $ 97.850,00 ; $ 27.398,00 ; $ 100,00 ;;
CREDITIA;CTIA-049AW;01/05/2022;245; $ 153.544,00 ; $ 42.992,32 ; $ 24.500,00 ; $ 18.492,32 ; $ 59.114,00 ; $ 16.551,92 ; $ -7.948,08 ; $ 94.430,00 ; $ 26.440,40 ; $ 100,00 ;;
CREDITIA;CTIA-049AW;01/06/2022;102; $ 79.947,00 ; $ 22.385,16 ; $ 10.200,00 ; $ 12.185,16 ; $ 29.032,00 ; $ 8.128,96 ; $ -2.071,04 ; $ 50.915,00 ; $ 14.256,20 ; $ 100,00 ;;
CREDITIA;CTIA-049AWDC;01/02/2022;9; $ -   ; $ -   ; $ 900,00 ; $ -900,00 ; $ -   ; $ -   ; $ -900,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-049AWDC;01/03/2022;9; $ -   ; $ -   ; $ 900,00 ; $ -900,00 ; $ -   ; $ -   ; $ -900,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-049AWDC;01/04/2022;3; $ -   ; $ -   ; $ 300,00 ; $ -300,00 ; $ -   ; $ -   ; $ -300,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-049AWDC;01/05/2022;1; $ -   ; $ -   ; $ 100,00 ; $ -100,00 ; $ -   ; $ -   ; $ -100,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-049AWDC;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-049DC;01/02/2022;6; $ -   ; $ -   ; $ 600,00 ; $ -600,00 ; $ -   ; $ -   ; $ -600,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-049DC;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-049DC;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-049DC;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-049DC;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-050;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-050;01/03/2022;904; $ 22.136,00 ; $ 6.198,08 ; $ 90.400,00 ; $ -84.201,92 ; $ 22.136,00 ; $ 6.198,08 ; $ -84.201,92 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-050;01/04/2022;902; $ 144.671,00 ; $ 40.507,88 ; $ 90.200,00 ; $ -49.692,12 ; $ 111.271,00 ; $ 31.155,88 ; $ -59.044,12 ; $ 33.400,00 ; $ 9.352,00 ; $ 100,00 ;;
CREDITIA;CTIA-050;01/05/2022;149; $ 168.465,00 ; $ 47.170,20 ; $ 14.900,00 ; $ 32.270,20 ; $ 143.333,00 ; $ 40.133,24 ; $ 25.233,24 ; $ 25.132,00 ; $ 7.036,96 ; $ 100,00 ;;
CREDITIA;CTIA-050;01/06/2022;233; $ 110.858,00 ; $ 31.040,24 ; $ 23.300,00 ; $ 7.740,24 ; $ 29.100,00 ; $ 8.148,00 ; $ -15.152,00 ; $ 81.758,00 ; $ 22.892,24 ; $ 100,00 ;;
CREDITIA;CTIA-050AW;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-050AW;01/03/2022;2427; $ 202.476,00 ; $ 56.693,28 ; $ 242.700,00 ; $ -186.006,72 ; $ 202.476,00 ; $ 56.693,28 ; $ -186.006,72 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-050AW;01/04/2022;2321; $ 253.501,00 ; $ 70.980,28 ; $ 232.100,00 ; $ -161.119,72 ; $ 172.000,00 ; $ 48.160,00 ; $ -183.940,00 ; $ 81.501,00 ; $ 22.820,28 ; $ 100,00 ;;
CREDITIA;CTIA-050AW;01/05/2022;356; $ 258.846,00 ; $ 72.476,88 ; $ 35.600,00 ; $ 36.876,88 ; $ 102.344,00 ; $ 28.656,32 ; $ -6.943,68 ; $ 156.502,00 ; $ 43.820,56 ; $ 100,00 ;;
CREDITIA;CTIA-050AW;01/06/2022;442; $ 108.697,00 ; $ 30.435,16 ; $ 44.200,00 ; $ -13.764,84 ; $ 43.516,00 ; $ 12.184,48 ; $ -32.015,52 ; $ 65.181,00 ; $ 18.250,68 ; $ 100,00 ;;
CREDITIA;CTIA-050AWDC;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-050AWDC;01/03/2022;5; $ -   ; $ -   ; $ 500,00 ; $ -500,00 ; $ -   ; $ -   ; $ -500,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-050AWDC;01/04/2022;5; $ -   ; $ -   ; $ 500,00 ; $ -500,00 ; $ -   ; $ -   ; $ -500,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-050AWDC;01/05/2022;1; $ -   ; $ -   ; $ 100,00 ; $ -100,00 ; $ -   ; $ -   ; $ -100,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-050AWDC;01/06/2022;3; $ -   ; $ -   ; $ 300,00 ; $ -300,00 ; $ -   ; $ -   ; $ -300,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-050B;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-050B;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-050B;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-050B;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-050B;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-050DC;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-050DC;01/03/2022;3; $ -   ; $ -   ; $ 300,00 ; $ -300,00 ; $ -   ; $ -   ; $ -300,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-050DC;01/04/2022;6; $ -   ; $ -   ; $ 600,00 ; $ -600,00 ; $ -   ; $ -   ; $ -600,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-050DC;01/05/2022;4; $ -   ; $ -   ; $ 400,00 ; $ -400,00 ; $ -   ; $ -   ; $ -400,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-050DC;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-051;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-051;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-051;01/04/2022;447; $ 77.370,00 ; $ 21.663,60 ; $ 44.700,00 ; $ -23.036,40 ; $ 71.660,00 ; $ 20.064,80 ; $ -24.635,20 ; $ 5.710,00 ; $ 1.598,80 ; $ 100,00 ;;
CREDITIA;CTIA-051;01/05/2022;383; $ 216.199,00 ; $ 60.535,72 ; $ 38.300,00 ; $ 22.235,72 ; $ 162.312,00 ; $ 45.447,36 ; $ 7.147,36 ; $ 53.887,00 ; $ 15.088,36 ; $ 100,00 ;;
CREDITIA;CTIA-051;01/06/2022;201; $ 148.229,40 ; $ 41.504,23 ; $ 20.100,00 ; $ 21.404,23 ; $ 69.184,40 ; $ 19.371,63 ; $ -728,37 ; $ 79.045,00 ; $ 22.132,60 ; $ 100,00 ;;
CREDITIA;CTIA-051AW;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-051AW;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-051AW;01/04/2022;1650; $ 295.702,00 ; $ 82.796,56 ; $ 165.000,00 ; $ -82.203,44 ; $ 292.202,00 ; $ 81.816,56 ; $ -83.183,44 ; $ 3.500,00 ; $ 980,00 ; $ 100,00 ;;
CREDITIA;CTIA-051AW;01/05/2022;1309; $ 338.972,40 ; $ 94.912,27 ; $ 130.900,00 ; $ -35.987,73 ; $ 312.160,40 ; $ 87.404,91 ; $ -43.495,09 ; $ 26.812,00 ; $ 7.507,36 ; $ 100,00 ;;
CREDITIA;CTIA-051AW;01/06/2022;538; $ 623.343,96 ; $ 174.536,31 ; $ 53.800,00 ; $ 120.736,31 ; $ 163.084,96 ; $ 45.663,79 ; $ -8.136,21 ; $ 460.259,00 ; $ 128.872,52 ; $ 100,00 ;;
CREDITIA;CTIA-051AWDC;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-051AWDC;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-051AWDC;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-051AWDC;01/05/2022;10; $ -   ; $ -   ; $ 1.000,00 ; $ -1.000,00 ; $ -   ; $ -   ; $ -1.000,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-051AWDC;01/06/2022;1; $ -   ; $ -   ; $ 100,00 ; $ -100,00 ; $ -   ; $ -   ; $ -100,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-051DC;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-051DC;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-051DC;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-051DC;01/05/2022;3; $ -   ; $ -   ; $ 300,00 ; $ -300,00 ; $ -   ; $ -   ; $ -300,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-051DC;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-052;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-052;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-052;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-052;01/05/2022;187; $ 22.716,00 ; $ 6.360,48 ; $ 18.700,00 ; $ -12.339,52 ; $ 22.716,00 ; $ 6.360,48 ; $ -12.339,52 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-052;01/06/2022;530; $ 45.356,00 ; $ 12.699,68 ; $ 53.000,00 ; $ -40.300,32 ; $ 34.540,00 ; $ 9.671,20 ; $ -43.328,80 ; $ 10.816,00 ; $ 3.028,48 ; $ 100,00 ;;
CREDITIA;CTIA-052AW;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-052AW;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-052AW;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-052AW;01/05/2022;507; $ 173.951,78 ; $ 48.706,50 ; $ 50.700,00 ; $ -1.993,50 ; $ 173.951,78 ; $ 48.706,50 ; $ -1.993,50 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-052AW;01/06/2022;1155; $ 207.420,60 ; $ 58.077,77 ; $ 115.500,00 ; $ -57.422,23 ; $ 172.204,60 ; $ 48.217,29 ; $ -67.282,71 ; $ 35.216,00 ; $ 9.860,48 ; $ 100,00 ;;
CREDITIA;CTIA-052AWB;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-052AWB;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-052AWB;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-052AWB;01/05/2022;3; $ -   ; $ -   ; $ 300,00 ; $ -300,00 ; $ -   ; $ -   ; $ -300,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-052AWB;01/06/2022;3; $ -   ; $ -   ; $ 300,00 ; $ -300,00 ; $ -   ; $ -   ; $ -300,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-052AWDC;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-052AWDC;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-052AWDC;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-052AWDC;01/05/2022;11; $ 2.626,00 ; $ 735,28 ; $ 1.100,00 ; $ -364,72 ; $ 2.626,00 ; $ 735,28 ; $ -364,72 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-052AWDC;01/06/2022;2; $ -   ; $ -   ; $ 200,00 ; $ -200,00 ; $ -   ; $ -   ; $ -200,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-052DC;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-052DC;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-052DC;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-052DC;01/05/2022;4; $ -   ; $ -   ; $ 400,00 ; $ -400,00 ; $ -   ; $ -   ; $ -400,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-052DC;01/06/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-053;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-053;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-053;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-053;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-053;01/06/2022;147; $ 4.100,00 ; $ 1.148,00 ; $ 14.700,00 ; $ -13.552,00 ; $ 4.100,00 ; $ 1.148,00 ; $ -13.552,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-053AW;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-053AW;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-053AW;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-053AW;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-053AW;01/06/2022;832; $ 92.954,00 ; $ 26.027,12 ; $ 83.200,00 ; $ -57.172,88 ; $ 92.954,00 ; $ 26.027,12 ; $ -57.172,88 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-053AWDC;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-053AWDC;01/03/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-053AWDC;01/04/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-053AWDC;01/05/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-053AWDC;01/06/2022;5; $ -   ; $ -   ; $ 500,00 ; $ -500,00 ; $ -   ; $ -   ; $ -500,00 ; $ -   ; $ -   ; $ 100,00 ;;
CREDITIA;CTIA-053DC;01/02/2022;0; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ -   ; $ 100,00 ;;
